Date,Cyano,Green.Algae,Diatoms,Total.Conc,Reflection,Mesocosm.No,Pred.Treatment,Heat.Treatment,Treatment,Rep,Period
18/08/2019,0.41,0,1.6,2.01,3,35,Present,Ambient,5,1.2,Ambient.2
18/08/2019,0.34,0,0.91,1.25,3,35,Present,Ambient,5,1,Ambient.2
18/08/2019,0.42,0,0.89,1.31,4,36,Present,Ambient,5,2.1,Ambient.2
18/08/2019,0.4,0,0.76,1.16,14,36,Present,Ambient,5,2.2,Ambient.2
18/08/2019,0.41,0,1.57,1.98,1,36,Present,Ambient,5,2,Ambient.2
18/08/2019,0.34,0,0.77,1.11,1,37,Absent,Ambient,6,3.1,Ambient.2
18/08/2019,0.23,0,0.48,0.71,5,37,Absent,Ambient,6,3.2,Ambient.2
18/08/2019,0.34,0,0.94,1.28,1,37,Absent,Ambient,6,3,Ambient.2
18/08/2019,0.31,0,0.66,0.97,3,38,Absent,Ambient,6,4.1,Ambient.2
18/08/2019,0.47,0,2.25,2.72,1,38,Absent,Ambient,6,4.2,Ambient.2
18/08/2019,0.26,0,1,1.26,1,38,Absent,Ambient,6,4,Ambient.2
18/08/2019,0.37,0,1.01,1.38,4,39,Present,Ambient,5,3.1,Ambient.2
18/08/2019,0.41,0,1.55,1.96,3,39,Present,Ambient,5,3.2,Ambient.2
18/08/2019,0.36,0,0.78,1.14,9,39,Present,Ambient,5,3,Ambient.2
18/08/2019,0.34,0,0.99,1.33,3,40,Present,Ambient,5,4.1,Ambient.2
18/08/2019,0.36,0,1.07,1.43,1,40,Present,Ambient,5,4.2,Ambient.2
18/08/2019,0.28,0,0.78,1.06,2,40,Present,Ambient,5,4,Ambient.2
18/08/2019,0.46,0,1.28,1.74,1,41,Absent,Ambient,6,5.1,Ambient.2
18/08/2019,0.43,0,1.25,1.68,1,41,Absent,Ambient,6,5.2,Ambient.2
18/08/2019,0.26,0,0.91,1.17,0,41,Absent,Ambient,6,5,Ambient.2
18/08/2019,0.4,0.06,0.93,1.39,0,42,Absent,Ambient,6,6.1,Ambient.2
18/08/2019,0.37,0,1.03,1.4,3,42,Absent,Ambient,6,6.2,Ambient.2
18/08/2019,0.27,0.09,0.76,1.12,1,42,Absent,Ambient,6,6,Ambient.2
18/08/2019,0.57,0,3.18,3.75,1,43,Present,Ambient,5,5.1,Ambient.2
18/08/2019,0.36,0,1.45,1.81,4,43,Present,Ambient,5,5.2,Ambient.2
18/08/2019,0.46,0,1.78,2.24,7,43,Present,Ambient,5,5,Ambient.2
18/08/2019,0.9,0,3.23,4.13,9,44,Present,Ambient,5,6.1,Ambient.2
18/08/2019,0.4,0,0.93,1.33,13,44,Present,Ambient,5,6.2,Ambient.2
18/08/2019,0.48,0,1.08,1.56,8,44,Present,Ambient,5,6,Ambient.2
18/08/2019,0.2,0,0.38,0.58,15,45,Absent,Ambient,6,7.1,Ambient.2
18/08/2019,0.25,0,0.56,0.81,11,45,Absent,Ambient,6,7.2,Ambient.2
18/08/2019,0.24,0,0.69,0.93,2,45,Absent,Ambient,6,7,Ambient.2
18/08/2019,0.53,0,1.45,1.98,1,46,Absent,Ambient,6,8.1,Ambient.2
18/08/2019,0.41,0,1.62,2.03,1,46,Absent,Ambient,6,8.2,Ambient.2
18/08/2019,0.39,0,1.31,1.7,1,46,Absent,Ambient,6,8,Ambient.2
18/08/2019,0.5,0,1.68,2.18,2,47,Present,Ambient,5,7.1,Ambient.2
18/08/2019,0.38,0,1.62,2,1,47,Present,Ambient,5,7.2,Ambient.2
18/08/2019,0.36,0,1.52,1.88,0,47,Present,Ambient,5,7,Ambient.2
18/08/2019,0.45,0,1.87,2.32,1,48,Present,Ambient,5,8.1,Ambient.2
18/08/2019,0.37,0,1.24,1.61,2,48,Present,Ambient,5,8.2,Ambient.2
18/08/2019,0.21,0,0.5,0.71,8,48,Present,Ambient,5,8,Ambient.2
19/08/2019,0.18,0,0.58,0.76,13,1,Absent,Future,2,1,Recovery
19/08/2019,0.36,0,2.43,2.79,0,2,Absent,Future,2,2.1,Recovery
19/08/2019,0.32,0,2.28,2.6,0,2,Absent,Future,2,2.2,Recovery
19/08/2019,0.39,0,2.07,2.46,1,2,Absent,Future,2,2,Recovery
19/08/2019,0.48,0,2.84,3.32,2,3,Present,Future,1,1.1,Recovery
19/08/2019,0.57,0,2.73,3.3,3,3,Present,Future,1,1.2,Recovery
19/08/2019,0.37,0,2.15,2.52,2,3,Present,Future,1,1,Recovery
19/08/2019,0.39,0,2.05,2.44,2,4,Present,Future,1,2.1,Recovery
19/08/2019,0.42,0,2.87,3.29,0,4,Present,Future,1,2.2,Recovery
19/08/2019,0.62,0,2.93,3.55,3,4,Present,Future,1,2,Recovery
19/08/2019,0.69,0,4.46,5.15,2,5,Absent,Future,2,3.1,Recovery
19/08/2019,0.3,0,2.32,2.62,0,5,Absent,Future,2,3.2,Recovery
19/08/2019,0.42,0,2.46,2.88,0,5,Absent,Future,2,3,Recovery
19/08/2019,0.55,0,1.94,2.49,1,6,Absent,Future,2,4.1,Recovery
19/08/2019,0.36,0,1.94,2.3,0,6,Absent,Future,2,4.2,Recovery
19/08/2019,0.33,0,1.71,2.04,1,6,Absent,Future,2,4,Recovery
19/08/2019,0.71,0,3.06,3.77,4,7,Present,Future,1,3.1,Recovery
19/08/2019,0.71,0,2.68,3.39,7,7,Present,Future,1,3.2,Recovery
19/08/2019,0.52,0,2.38,2.9,7,7,Present,Future,1,3,Recovery
19/08/2019,0.41,0,2.05,2.46,7,8,Present,Future,1,4.1,Recovery
19/08/2019,0.38,0,1.93,2.31,2,8,Present,Future,1,4.2,Recovery
19/08/2019,0.51,0,1.41,1.92,10,8,Present,Future,1,4,Recovery
19/08/2019,0.42,0,1.52,1.94,0,9,Absent,Future,2,5.1,Recovery
19/08/2019,0.49,0,1.89,2.38,0,9,Absent,Future,2,5.2,Recovery
19/08/2019,0.31,0,1.59,1.9,2,9,Absent,Future,2,5,Recovery
19/08/2019,0.41,0,1.97,2.38,0,10,Absent,Future,2,6.1,Recovery
19/08/2019,0.35,0,2.13,2.48,0,10,Absent,Future,2,6.2,Recovery
19/08/2019,0.27,0,2.03,2.3,0,10,Absent,Future,2,6,Recovery
19/08/2019,0.5,0,2.01,2.51,4,11,Present,Future,1,5.1,Recovery
19/08/2019,0.61,0,1.39,2,10,11,Present,Future,1,5.2,Recovery
19/08/2019,0.54,0,2.12,2.66,6,11,Present,Future,1,5,Recovery
19/08/2019,0.38,0,1.8,2.18,1,12,Present,Future,1,6.1,Recovery
19/08/2019,0.28,0,2.2,2.48,0,12,Present,Future,1,6.2,Recovery
19/08/2019,0.32,0,2.46,2.78,2,12,Present,Future,1,6,Recovery
19/08/2019,0.52,0,3.14,3.66,0,13,Absent,Future,2,7.1,Recovery
19/08/2019,0.43,0,2,2.43,2,13,Absent,Future,2,7.2,Recovery
19/08/2019,0.31,0,1.86,2.17,0,13,Absent,Future,2,7,Recovery
19/08/2019,0.42,0,1.96,2.38,0,14,Absent,Future,2,8.1,Recovery
19/08/2019,0.36,0,1.91,2.27,0,14,Absent,Future,2,8.2,Recovery
19/08/2019,0.38,0,1.87,2.25,0,14,Absent,Future,2,8,Recovery
19/08/2019,0.41,0,3.03,3.44,2,15,Present,Future,1,7.1,Recovery
19/08/2019,0.4,0,2.12,2.52,2,15,Present,Future,1,7.2,Recovery
19/08/2019,0.38,0,2.97,3.35,0,15,Present,Future,1,7,Recovery
19/08/2019,0.93,0,4.01,4.94,5,16,Present,Future,1,8.1,Recovery
19/08/2019,0.59,0,3.49,4.08,0,16,Present,Future,1,8.2,Recovery
19/08/2019,0.83,0,3.53,4.36,4,16,Present,Future,1,8,Recovery
19/08/2019,0.23,0,1.27,1.5,1,17,Absent,Current,4,1,Recovery
19/08/2019,0.35,0,1.55,1.9,1,18,Absent,Current,4,2.1,Recovery
19/08/2019,0.36,0,1.89,2.25,0,18,Absent,Current,4,2.2,Recovery
19/08/2019,0.28,0,1.96,2.24,1,18,Absent,Current,4,2,Recovery
19/08/2019,0.36,0,2.44,2.8,2,19,Present,Current,3,1.1,Recovery
19/08/2019,0.37,0,1.41,1.78,9,19,Present,Current,3,1.2,Recovery
19/08/2019,0.38,0,1.98,2.36,3,19,Present,Current,3,1,Recovery
19/08/2019,0.28,0,2,2.28,0,20,Present,Current,3,2.1,Recovery
19/08/2019,0.29,0,1.17,1.46,2,20,Present,Current,3,2.2,Recovery
19/08/2019,0.25,0.14,1.42,1.81,21,20,Present,Current,3,2,Recovery
19/08/2019,0.41,0,1.87,2.28,0,21,Absent,Current,4,3.1,Recovery
19/08/2019,0.33,0,1.76,2.09,0,21,Absent,Current,4,3.2,Recovery
19/08/2019,0.38,0,1.68,2.06,0,21,Absent,Current,4,3,Recovery
19/08/2019,0.55,0,2.23,2.78,0,22,Absent,Current,4,4.1,Recovery
19/08/2019,0.22,0,0.94,1.16,0,22,Absent,Current,4,4.2,Recovery
19/08/2019,0.24,0,1.21,1.45,0,22,Absent,Current,4,4,Recovery
19/08/2019,0.36,0,2.08,2.44,2,23,Present,Current,3,3.1,Recovery
19/08/2019,0.44,0,2.03,2.47,2,23,Present,Current,3,3.2,Recovery
19/08/2019,0.48,0,2.08,2.56,5,23,Present,Current,3,3,Recovery
19/08/2019,0.69,0,3.02,3.71,3,24,Present,Current,3,4.1,Recovery
19/08/2019,0.68,0,2.02,2.7,5,24,Present,Current,3,4.2,Recovery
19/08/2019,0.44,0,1.91,2.35,4,24,Present,Current,3,4,Recovery
19/08/2019,0.82,0,3.72,4.54,1,25,Absent,Current,4,5.1,Recovery
19/08/2019,0.38,0,2.56,2.94,1,25,Absent,Current,4,5.2,Recovery
19/08/2019,0.19,0,1.52,1.71,0,25,Absent,Current,4,5,Recovery
19/08/2019,0.24,0,1.46,1.7,0,26,Absent,Current,4,6.1,Recovery
19/08/2019,0.26,0,1.98,2.24,0,26,Absent,Current,4,6.2,Recovery
19/08/2019,0.28,0,1.71,1.99,0,26,Absent,Current,4,6,Recovery
19/08/2019,0.31,0,2.44,2.75,0,27,Present,Current,3,5.1,Recovery
19/08/2019,0.27,0,1.66,1.93,0,27,Present,Current,3,5.2,Recovery
19/08/2019,0.56,0,1.48,2.04,7,27,Present,Current,3,5,Recovery
19/08/2019,0.79,0,2.45,3.24,8,28,Present,Current,3,6.1,Recovery
19/08/2019,0.4,0,1.55,1.95,13,28,Present,Current,3,6.2,Recovery
19/08/2019,0.56,0,2.29,2.85,10,28,Present,Current,3,6,Recovery
19/08/2019,0.33,0,1.25,1.58,0,29,Absent,Current,4,7.1,Recovery
19/08/2019,0.22,0,0.92,1.14,2,29,Absent,Current,4,7.2,Recovery
19/08/2019,0.34,0,1.29,1.63,1,29,Absent,Current,4,7,Recovery
19/08/2019,0.4,0,1.7,2.1,0,30,Absent,Current,4,8.1,Recovery
19/08/2019,0.34,0,1.92,2.26,0,30,Absent,Current,4,8.2,Recovery
19/08/2019,0.34,0,2.23,2.57,0,30,Absent,Current,4,8,Recovery
19/08/2019,0.54,0,2.83,3.37,2,31,Present,Current,3,7.1,Recovery
19/08/2019,0.5,0,1.85,2.35,2,31,Present,Current,3,7.2,Recovery
19/08/2019,0.34,0,2.22,2.56,2,31,Present,Current,3,7,Recovery
19/08/2019,0.32,0,2.5,2.82,0,32,Present,Current,3,8.1,Recovery
19/08/2019,0.4,0,2.18,2.58,0,32,Present,Current,3,8.2,Recovery
19/08/2019,0.31,0,2.06,2.37,0,32,Present,Current,3,8,Recovery
19/08/2019,0.45,0,1.87,2.32,0,33,Absent,Ambient,6,1.1,Ambient.2
19/08/2019,0.64,0,1.99,2.63,0,33,Absent,Ambient,6,1.2,Ambient.2
19/08/2019,0.35,0,1.37,1.72,0,33,Absent,Ambient,6,1,Ambient.2
19/08/2019,0.4,0,1.69,2.09,1,34,Absent,Ambient,6,2.1,Ambient.2
19/08/2019,0.35,0,1.71,2.06,1,34,Absent,Ambient,6,2.2,Ambient.2
19/08/2019,0.29,0,1.37,1.66,0,34,Absent,Ambient,6,2,Ambient.2
19/08/2019,0.46,0,1.91,2.37,1,35,Present,Ambient,5,1.1,Ambient.2
19/08/2019,0.39,0,1.91,2.3,2,35,Present,Ambient,5,1.2,Ambient.2
19/08/2019,0.35,0,1.84,2.19,0,35,Present,Ambient,5,1,Ambient.2
19/08/2019,0.57,0,2.56,3.13,1,36,Present,Ambient,5,2.1,Ambient.2
19/08/2019,0.43,0,1.76,2.19,1,36,Present,Ambient,5,2.2,Ambient.2
19/08/2019,0.32,0,1.41,1.73,5,36,Present,Ambient,5,2,Ambient.2
19/08/2019,0.4,0,1.39,1.79,0,37,Absent,Ambient,6,3.1,Ambient.2
19/08/2019,0.26,0,1.1,1.36,4,37,Absent,Ambient,6,3.2,Ambient.2
19/08/2019,0.37,0,1.37,1.74,0,37,Absent,Ambient,6,3,Ambient.2
19/08/2019,0.39,0,1.48,1.87,0,38,Absent,Ambient,6,4.1,Ambient.2
19/08/2019,0.26,0,1.63,1.89,0,38,Absent,Ambient,6,4.2,Ambient.2
19/08/2019,0.35,0,1.65,2,0,38,Absent,Ambient,6,4,Ambient.2
19/08/2019,0.38,0,1.61,1.99,2,39,Present,Ambient,5,3.1,Ambient.2
19/08/2019,0.41,0,2.08,2.49,3,39,Present,Ambient,5,3.2,Ambient.2
19/08/2019,0.4,0,1.71,2.11,4,39,Present,Ambient,5,3,Ambient.2
19/08/2019,0.47,0,1.72,2.19,2,40,Present,Ambient,5,4.1,Ambient.2
19/08/2019,0.47,0,1.31,1.78,5,40,Present,Ambient,5,4.2,Ambient.2
19/08/2019,0.39,0,1.43,1.82,2,40,Present,Ambient,5,4,Ambient.2
19/08/2019,0.4,0,2.4,2.8,1,41,Absent,Ambient,6,5.1,Ambient.2
19/08/2019,0.34,0,1.52,1.86,0,41,Absent,Ambient,6,5.2,Ambient.2
19/08/2019,0.27,0,1.31,1.58,0,41,Absent,Ambient,6,5,Ambient.2
19/08/2019,0.48,0,1.59,2.07,0,42,Absent,Ambient,6,6.1,Ambient.2
19/08/2019,0.31,0,1.08,1.39,4,42,Absent,Ambient,6,6.2,Ambient.2
19/08/2019,0.27,0,1.31,1.58,0,42,Absent,Ambient,6,6,Ambient.2
19/08/2019,0.68,0,3.14,3.82,1,43,Present,Ambient,5,5.1,Ambient.2
19/08/2019,0.46,0,1.71,2.17,11,43,Present,Ambient,5,5.2,Ambient.2
19/08/2019,0.34,0,1.9,2.24,4,43,Present,Ambient,5,5,Ambient.2
19/08/2019,0.85,0,2.78,3.63,6,44,Present,Ambient,5,6.1,Ambient.2
19/08/2019,0.39,0,1.28,1.67,10,44,Present,Ambient,5,6.2,Ambient.2
19/08/2019,0.53,0,2.38,2.91,5,44,Present,Ambient,5,6,Ambient.2
19/08/2019,0.15,0,0.35,0.5,21,45,Absent,Ambient,6,7.1,Ambient.2
19/08/2019,0.14,0.06,0.29,0.49,22,45,Absent,Ambient,6,7.2,Ambient.2
19/08/2019,0.39,0,1.03,1.42,2,45,Absent,Ambient,6,7,Ambient.2
19/08/2019,0.5,0,1.61,2.11,1,46,Absent,Ambient,6,8.1,Ambient.2
19/08/2019,0.36,0,1.83,2.19,0,46,Absent,Ambient,6,8.2,Ambient.2
19/08/2019,0.36,0,1.49,1.85,0,46,Absent,Ambient,6,8,Ambient.2
19/08/2019,0.42,0,1.42,1.84,2,47,Present,Ambient,5,7.1,Ambient.2
19/08/2019,0.27,0,1.33,1.6,2,47,Present,Ambient,5,7.2,Ambient.2
19/08/2019,0.36,0,1.38,1.74,5,47,Present,Ambient,5,7,Ambient.2
19/08/2019,0.61,0,2.8,3.41,1,48,Present,Ambient,5,8.1,Ambient.2
19/08/2019,0.44,0,1.62,2.06,2,48,Present,Ambient,5,8.2,Ambient.2
19/08/2019,0.21,0.07,0.79,1.07,14,48,Present,Ambient,5,8,Ambient.2
20/08/2019,0.2,0,0.74,0.94,6,1,Absent,Future,2,1,Recovery
20/08/2019,0.34,0,2.5,2.84,0,2,Absent,Future,2,2.1,Recovery
20/08/2019,0.35,0,2.27,2.62,0,2,Absent,Future,2,2.2,Recovery
20/08/2019,0.28,0,1.75,2.03,1,2,Absent,Future,2,2,Recovery
20/08/2019,0.63,0,2.81,3.44,3,3,Present,Future,1,1.1,Recovery
20/08/2019,0.37,0,3.23,3.6,1,3,Present,Future,1,1.2,Recovery
20/08/2019,0.58,0,3.43,4.01,1,3,Present,Future,1,1,Recovery
20/08/2019,0.77,0,4.1,4.87,2,4,Present,Future,1,2.1,Recovery
20/08/2019,0.23,0,3.15,3.38,0,4,Present,Future,1,2.2,Recovery
20/08/2019,0.57,0,3.08,3.65,1,4,Present,Future,1,2,Recovery
20/08/2019,0.72,0,4.05,4.77,2,5,Absent,Future,2,3.1,Recovery
20/08/2019,0.42,0,2.27,2.69,1,5,Absent,Future,2,3.2,Recovery
20/08/2019,0.09,0,1.35,1.44,0,5,Absent,Future,2,3,Recovery
20/08/2019,0.55,0,2.87,3.42,1,6,Absent,Future,2,4.1,Recovery
20/08/2019,0.32,0,2.12,2.44,0,6,Absent,Future,2,4.2,Recovery
20/08/2019,0.26,0,1.52,1.78,0,6,Absent,Future,2,4,Recovery
20/08/2019,0.72,0,3.04,3.76,5,7,Present,Future,1,3.1,Recovery
20/08/2019,0.72,0,2.83,3.55,5,7,Present,Future,1,3.2,Recovery
20/08/2019,0.6,0,3.07,3.67,10,7,Present,Future,1,3,Recovery
20/08/2019,0.51,0,2.3,2.81,3,8,Present,Future,1,4.1,Recovery
20/08/2019,0.19,0,2.82,3.01,0,8,Present,Future,1,4.2,Recovery
20/08/2019,0.69,0,1.33,2.02,15,8,Present,Future,1,4,Recovery
20/08/2019,0.51,0,1.74,2.25,1,9,Absent,Future,2,5.1,Recovery
20/08/2019,0.55,0,2.11,2.66,0,9,Absent,Future,2,5.2,Recovery
20/08/2019,0.34,0,1.51,1.85,2,9,Absent,Future,2,5,Recovery
20/08/2019,0.53,0,2.45,2.98,0,10,Absent,Future,2,6.1,Recovery
20/08/2019,0.34,0,1.97,2.31,0,10,Absent,Future,2,6.2,Recovery
20/08/2019,0.34,0,1.66,2,0,10,Absent,Future,2,6,Recovery
20/08/2019,1.04,0,3.45,4.49,9,11,Present,Future,1,5.1,Recovery
20/08/2019,0.7,0,2.24,2.94,10,11,Present,Future,1,5.2,Recovery
20/08/2019,0.54,0,2.06,2.6,10,11,Present,Future,1,5,Recovery
20/08/2019,0.39,0,1.99,2.38,0,12,Present,Future,1,6.1,Recovery
20/08/2019,0.32,0,2.42,2.74,0,12,Present,Future,1,6.2,Recovery
20/08/2019,0.51,0,1.95,2.46,11,12,Present,Future,1,6,Recovery
20/08/2019,0.57,0,2.57,3.14,4,13,Absent,Future,2,7.1,Recovery
20/08/2019,0.42,0,2.36,2.78,1,13,Absent,Future,2,7.2,Recovery
20/08/2019,0.3,0,2.03,2.33,0,13,Absent,Future,2,7,Recovery
20/08/2019,0.39,0,2.29,2.68,0,14,Absent,Future,2,8.1,Recovery
20/08/2019,0.41,0,2.55,2.96,0,14,Absent,Future,2,8.2,Recovery
20/08/2019,0.36,0,2.18,2.54,0,14,Absent,Future,2,8,Recovery
20/08/2019,0.58,0,2.58,3.16,6,15,Present,Future,1,7.1,Recovery
20/08/2019,0.3,0,2.93,3.23,2,15,Present,Future,1,7.2,Recovery
20/08/2019,0.36,0,2.6,2.96,0,15,Present,Future,1,7,Recovery
20/08/2019,0.8,0,2.88,3.68,8,16,Present,Future,1,8.1,Recovery
20/08/2019,0.82,0,3.17,3.99,7,16,Present,Future,1,8.2,Recovery
20/08/2019,1.15,0,3.93,5.08,9,16,Present,Future,1,8,Recovery
20/08/2019,0.28,0,1.36,1.64,1,17,Absent,Current,4,1,Recovery
20/08/2019,0.28,0,1.28,1.56,0,18,Absent,Current,4,2.1,Recovery
20/08/2019,0.3,0,1.7,2,0,18,Absent,Current,4,2.2,Recovery
20/08/2019,0.45,0,2.37,2.82,1,18,Absent,Current,4,2,Recovery
20/08/2019,0.43,0,1.95,2.38,6,19,Present,Current,3,1.1,Recovery
20/08/2019,0.5,0,1.9,2.4,11,19,Present,Current,3,1.2,Recovery
20/08/2019,0.27,0,2.24,2.51,5,19,Present,Current,3,1,Recovery
20/08/2019,0.24,0,2.38,2.62,0,20,Present,Current,3,2.1,Recovery
20/08/2019,0.33,0,1.35,1.68,3,20,Present,Current,3,2.2,Recovery
20/08/2019,0.27,0.1,1.47,1.84,15,20,Present,Current,3,2,Recovery
20/08/2019,0.4,0,2.13,2.53,0,21,Absent,Current,4,3.1,Recovery
20/08/2019,0.32,0,1.73,2.05,0,21,Absent,Current,4,3.2,Recovery
20/08/2019,0.31,0,1.51,1.82,0,21,Absent,Current,4,3,Recovery
20/08/2019,0.58,0,2.09,2.67,0,22,Absent,Current,4,4.1,Recovery
20/08/2019,0.22,0,0.97,1.19,0,22,Absent,Current,4,4.2,Recovery
20/08/2019,0.3,0,1.29,1.59,0,22,Absent,Current,4,4,Recovery
20/08/2019,0.35,0,2.27,2.62,2,23,Present,Current,3,3.1,Recovery
20/08/2019,0.31,0,2.11,2.42,0,23,Present,Current,3,3.2,Recovery
20/08/2019,0.37,0,1.9,2.27,2,23,Present,Current,3,3,Recovery
20/08/2019,0.78,0,3.56,4.34,4,24,Present,Current,3,4.1,Recovery
20/08/2019,0.8,0,2.54,3.34,9,24,Present,Current,3,4.2,Recovery
20/08/2019,0.39,0,2.33,2.72,1,24,Present,Current,3,4,Recovery
20/08/2019,0.92,0,3.76,4.68,0,25,Absent,Current,4,5.1,Recovery
20/08/2019,0.25,0,2.93,3.18,0,25,Absent,Current,4,5.2,Recovery
20/08/2019,0.28,0,1.76,2.04,0,25,Absent,Current,4,5,Recovery
20/08/2019,0.18,0,1.44,1.62,0,26,Absent,Current,4,6.1,Recovery
20/08/2019,0.25,0,1.41,1.66,3,26,Absent,Current,4,6.2,Recovery
20/08/2019,0.27,0,1.68,1.95,0,26,Absent,Current,4,6,Recovery
20/08/2019,0.28,0,2.34,2.62,0,27,Present,Current,3,5.1,Recovery
20/08/2019,0.29,0,1.39,1.68,3,27,Present,Current,3,5.2,Recovery
20/08/2019,0.76,0,1.84,2.6,2,27,Present,Current,3,5,Recovery
20/08/2019,0.74,0,2.81,3.55,4,28,Present,Current,3,6.1,Recovery
20/08/2019,0.56,0,2.17,2.73,10,28,Present,Current,3,6.2,Recovery
20/08/2019,0.3,0,2.79,3.09,1,28,Present,Current,3,6,Recovery
20/08/2019,0.2,0,1.09,1.29,0,29,Absent,Current,4,7.1,Recovery
20/08/2019,0.2,0,0.94,1.14,2,29,Absent,Current,4,7.2,Recovery
20/08/2019,0.2,0,1.26,1.46,0,29,Absent,Current,4,7,Recovery
20/08/2019,0.38,0,1.81,2.19,0,30,Absent,Current,4,8.1,Recovery
20/08/2019,0.45,0,2,2.45,0,30,Absent,Current,4,8.2,Recovery
20/08/2019,0.32,0,2.05,2.37,0,30,Absent,Current,4,8,Recovery
20/08/2019,0.72,0,3.99,4.71,1,31,Present,Current,3,7.1,Recovery
20/08/2019,0.72,0,2.37,3.09,3,31,Present,Current,3,7.2,Recovery
20/08/2019,0.41,0,1.85,2.26,3,31,Present,Current,3,7,Recovery
20/08/2019,0.28,0,2.21,2.49,0,32,Present,Current,3,8.1,Recovery
20/08/2019,0.34,0,2,2.34,0,32,Present,Current,3,8.2,Recovery
20/08/2019,0.3,0,2.06,2.36,0,32,Present,Current,3,8,Recovery
20/08/2019,0.54,0,1.77,2.31,0,33,Absent,Ambient,6,1.1,Ambient.2
20/08/2019,0.51,0,1.75,2.26,0,33,Absent,Ambient,6,1.2,Ambient.2
20/08/2019,0.4,0,1.69,2.09,1,33,Absent,Ambient,6,1,Ambient.2
20/08/2019,0.4,0,1.73,2.13,0,34,Absent,Ambient,6,2.1,Ambient.2
20/08/2019,0.37,0,1.45,1.82,1,34,Absent,Ambient,6,2.2,Ambient.2
20/08/2019,0.27,0,1.22,1.49,0,34,Absent,Ambient,6,2,Ambient.2
20/08/2019,0.35,0,2.58,2.93,0,35,Present,Ambient,5,1.1,Ambient.2
20/08/2019,0.48,0,1.72,2.2,5,35,Present,Ambient,5,1.2,Ambient.2
20/08/2019,0.35,0,1.88,2.23,0,35,Present,Ambient,5,1,Ambient.2
20/08/2019,0.47,0,2.17,2.64,2,36,Present,Ambient,5,2.1,Ambient.2
20/08/2019,0.6,0,3.13,3.73,1,36,Present,Ambient,5,2.2,Ambient.2
20/08/2019,0.42,0,2.14,2.56,2,36,Present,Ambient,5,2,Ambient.2
20/08/2019,0.39,0,1.62,2.01,0,37,Absent,Ambient,6,3.1,Ambient.2
20/08/2019,0.32,0,1.34,1.66,3,37,Absent,Ambient,6,3.2,Ambient.2
20/08/2019,0.35,0,1.44,1.79,0,37,Absent,Ambient,6,3,Ambient.2
20/08/2019,0.39,0,1.66,2.05,0,38,Absent,Ambient,6,4.1,Ambient.2
20/08/2019,0.26,0,1.64,1.9,0,38,Absent,Ambient,6,4.2,Ambient.2
20/08/2019,0.33,0,1.61,1.94,0,38,Absent,Ambient,6,4,Ambient.2
20/08/2019,0.38,0,2.13,2.51,2,39,Present,Ambient,5,3.1,Ambient.2
20/08/2019,0.58,0,2.02,2.6,9,39,Present,Ambient,5,3.2,Ambient.2
20/08/2019,0.41,0,1.97,2.38,7,39,Present,Ambient,5,3,Ambient.2
20/08/2019,0.46,0,2.01,2.47,3,40,Present,Ambient,5,4.1,Ambient.2
20/08/2019,0.45,0,1.75,2.2,4,40,Present,Ambient,5,4.2,Ambient.2
20/08/2019,0.48,0,2.23,2.71,4,40,Present,Ambient,5,4,Ambient.2
20/08/2019,0.37,0,2.23,2.6,0,41,Absent,Ambient,6,5.1,Ambient.2
20/08/2019,0.31,0,1.48,1.79,0,41,Absent,Ambient,6,5.2,Ambient.2
20/08/2019,0.24,0,1.23,1.47,0,41,Absent,Ambient,6,5,Ambient.2
20/08/2019,0.5,0,1.5,2,0,42,Absent,Ambient,6,6.1,Ambient.2
20/08/2019,0.27,0,1.07,1.34,0,42,Absent,Ambient,6,6.2,Ambient.2
20/08/2019,0.33,0,1.15,1.48,0,42,Absent,Ambient,6,6,Ambient.2
20/08/2019,0.62,0,3.18,3.8,2,43,Present,Ambient,5,5.1,Ambient.2
20/08/2019,0.39,0,2.03,2.42,4,43,Present,Ambient,5,5.2,Ambient.2
20/08/2019,0.43,0,1.9,2.33,9,43,Present,Ambient,5,5,Ambient.2
20/08/2019,0.57,0,1.56,2.13,9,44,Present,Ambient,5,6.1,Ambient.2
20/08/2019,0.43,0,2,2.43,6,44,Present,Ambient,5,6.2,Ambient.2
20/08/2019,0.53,0,2.12,2.65,11,44,Present,Ambient,5,6,Ambient.2
20/08/2019,0.14,0.01,0.45,0.6,20,45,Absent,Ambient,6,7.1,Ambient.2
20/08/2019,0.12,0.08,0.36,0.56,22,45,Absent,Ambient,6,7.2,Ambient.2
20/08/2019,0.17,0,1.02,1.19,1,45,Absent,Ambient,6,7,Ambient.2
20/08/2019,0.43,0,1.71,2.14,0,46,Absent,Ambient,6,8.1,Ambient.2
20/08/2019,0.4,0,1.96,2.36,0,46,Absent,Ambient,6,8.2,Ambient.2
20/08/2019,0.24,0,1.45,1.69,0,46,Absent,Ambient,6,8,Ambient.2
20/08/2019,0.49,0,1.86,2.35,3,47,Present,Ambient,5,7.1,Ambient.2
20/08/2019,0.36,0,1.52,1.88,2,47,Present,Ambient,5,7.2,Ambient.2
20/08/2019,0.29,0,1.3,1.59,1,47,Present,Ambient,5,7,Ambient.2
20/08/2019,0.75,0,2.81,3.56,1,48,Present,Ambient,5,8.1,Ambient.2
20/08/2019,0.61,0,1.92,2.53,4,48,Present,Ambient,5,8.2,Ambient.2
